crop_id,crop_name,crop_temp,crop_humidity,crop_ph,crop_nitrogen,crop_phosphorus,crop_potassium,crop_calcium,crop_magnesium,crop_sulfur,crop_copper,crop_chlorine,crop_boron,crop_iron,crop_zinc,crop_manganese,crop_molybdenum,crop_nickel,crop_cobalt,crop_sodium,crop_ec,crop_light,crop_growth_stage,crop_type
2770,pinkoystermushrooms,24.73824,357.23338,5.96926,68.54571,21.5155,10.15789,3.0154,0.17742,5.00174,0.50006,0.49852,0.50149,0.4992,0.49885,0.49925,0.49919,0.49704,0.5484,0.65061,0.7816,528.5021,flowering,mushrooms
2771,pinkoystermushrooms,26.10624,359.98461,8.11702,76.03245,22.69984,10.10139,3.00727,0.21149,5.0628,0.49829,0.50019,0.50265,0.49798,0.50161,0.50117,0.5005,0.48213,0.45954,0.60867,0.84661,716.41597,harvesting,mushrooms
2772,pioppinomushrooms,23.05431,340.04141,7.77082,79.87608,20.64115,9.76594,3.01364,0.18658,5.00484,0.50085,0.50091,0.49942,0.49994,0.50193,0.49868,0.49963,0.46942,0.42154,0.51643,2.15377,518.45575,seeding,mushrooms
2773,pioppinomushrooms,25.42583,348.45018,7.5253,75.1515,22.12765,9.90026,2.98588,0.20747,5.00778,0.50024,0.49994,0.50062,0.50177,0.49807,0.50022,0.50166,0.50791,0.54497,0.47553,1.20297,299.82201,vegetative,mushrooms
2774,pioppinomushrooms,24.40289,338.42077,7.7852,67.59058,20.30913,10.00816,2.97083,0.19392,5.0122,0.4999,0.50066,0.49918,0.5015,0.49781,0.50373,0.49922,0.52055,0.57658,0.5349,2.95295,394.28125,flowering,mushrooms
2775,pioppinomushrooms,24.93348,354.3274,7.39639,72.34832,18.74985,10.02661,3.02192,0.21071,5.00104,0.4997,0.50109,0.50175,0.50077,0.50078,0.50072,0.49795,0.49966,0.38819,0.80868,2.85687,521.88855,harvesting,mushrooms
2776,pioppinomushrooms,27.46701,367.28524,7.36365,63.6339,19.84748,9.96706,3.00389,0.21278,5.00708,0.49933,0.49942,0.49909,0.5018,0.50122,0.49788,0.49968,0.52546,0.54754,0.60907,2.98041,631.39557,seeding,mushrooms
2777,pioppinomushrooms,23.82157,373.53337,6.30746,74.5894,18.49866,10.13226,3.02253,0.1819,5.01575,0.50029,0.49804,0.49758,0.50181,0.50143,0.50171,0.50075,0.49686,0.57508,0.3143,2.64043,693.95664,vegetative,mushrooms
2778,pioppinomushrooms,25.94881,360.84478,6.43843,71.1476,21.44416,9.93426,2.95768,0.22061,4.98621,0.50007,0.5001,0.50106,0.49838,0.50144,0.50168,0.50125,0.50021,0.45201,0.98453,1.53427,518.50619,flowering,mushrooms
2779,pioppinomushrooms,22.21473,338.28075,6.31879,74.59861,21.99138,10.02869,3.00694,0.18895,5.02461,0.4995,0.49925,0.50012,0.49819,0.49843,0.50161,0.49957,0.56255,0.2211,0.82632,2.73525,580.89622,harvesting,mushrooms
2780,pioppinomushrooms,27.03965,351.2729,6.20034,65.03203,21.44587,10.12055,2.99735,0.20414,5.00309,0.50001,0.49953,0.50059,0.50021,0.50119,0.50005,0.49953,0.49559,0.34376,0.55151,1.69892,617.67415,seeding,mushrooms
2781,pioppinomushrooms,25.4109,353.7495,7.54608,70.60971,20.51248,10.22758,2.97609,0.20078,4.99474,0.50026,0.50151,0.50025,0.50154,0.50378,0.50072,0.49972,0.50293,0.4597,1.5,1.8653,475.06313,vegetative,mushrooms
2782,pioppinomushrooms,26.02373,353.31796,7.12903,71.61156,20.1246,9.89561,3.00702,0.2324,5.03984,0.50125,0.5013,0.50158,0.4999,0.50066,0.50017,0.49936,0.45191,0.33178,0.87847,1.3563,798.66797,flowering,mushrooms
2783,pioppinomushrooms,26.11283,347.82295,6.82776,77.09608,20.96725,9.82038,3.00939,0.19939,5.03069,0.49902,0.49771,0.49703,0.49748,0.49798,0.49977,0.5009,0.51633,0.52495,0.23458,1.75538,546.21149,harvesting,mushrooms
2784,pioppinomushrooms,22.35656,360.77845,5.98462,65.38571,17.62703,9.74266,2.98534,0.18105,4.97033,0.5,0.50018,0.49905,0.49787,0.50157,0.49933,0.5006,0.4861,0.56267,0.81656,3.26497,467.5094,seeding,mushrooms
2785,pioppinomushrooms,24.5218,339.09165,7.61702,74.44425,17.8607,10.10383,3.02499,0.18952,4.98913,0.50079,0.49796,0.49897,0.50059,0.50075,0.50061,0.49747,0.46512,0.59295,0.1046,1.65524,600.68918,vegetative,mushrooms
2786,pioppinomushrooms,28.32249,358.21785,7.49803,74.32394,23.27316,10.02373,3.01464,0.18783,4.96791,0.50153,0.49946,0.4991,0.50119,0.49825,0.49827,0.50059,0.49859,0.30468,0.86979,3.32022,699.38139,flowering,mushrooms
2787,pioppinomushrooms,24.37187,344.97376,6.46203,70.67584,18.18186,9.91487,3.01194,0.21761,4.98509,0.50148,0.50175,0.50024,0.50078,0.50288,0.49909,0.49856,0.47483,0.38815,0.51919,1.74218,420.94723,harvesting,mushrooms
2788,pioppinomushrooms,27.82799,341.54819,7.78636,68.13078,20.92394,9.93999,3.0208,0.20318,4.99561,0.50055,0.50063,0.50095,0.50181,0.49848,0.50002,0.50155,0.49118,0.44204,0.47538,2.33357,587.65109,seeding,mushrooms
2789,pioppinomushrooms,23.8471,350.99858,7.36226,71.47504,21.61407,9.90171,2.99542,0.20803,5.00412,0.50145,0.50081,0.49923,0.50058,0.49893,0.50084,0.50191,0.48543,0.48665,0.68058,1.22596,582.55971,vegetative,mushrooms
2790,pioppinomushrooms,26.18994,358.50833,5.57414,76.64816,22.02398,10.36302,2.98601,0.20277,4.99388,0.49941,0.49803,0.50147,0.5019,0.5006,0.5005,0.49936,0.47351,0.64162,0.50794,1.78503,581.405,flowering,mushrooms
2791,pioppinomushrooms,26.38367,363.34422,7.63978,68.6785,18.99851,10.01736,3.0483,0.19788,4.96153,0.49879,0.49949,0.50252,0.50106,0.49898,0.501,0.50079,0.49798,0.1931,0.604,1.03956,452.94671,harvesting,mushrooms
2792,pioppinomushrooms,26.61675,362.99422,8.0258,71.70067,19.57281,9.83114,3.01313,0.20552,4.95443,0.49948,0.50101,0.50157,0.49797,0.50189,0.49892,0.5007,0.50572,0.409,0.84755,3.65367,599.09463,seeding,mushrooms
2793,plumtomatoes,25.89705,351.5109,7.21299,73.2428,20.17509,10.0931,3.00023,0.20283,5.00422,0.50028,0.50179,0.49749,0.50075,0.49845,0.49653,0.49997,0.47009,0.48898,0.40073,1.6439,559.88021,vegetative,fruitables
2794,plumtomatoes,23.45525,346.67629,6.48411,73.51235,18.93058,9.87916,3.00922,0.2132,5.0108,0.50059,0.49974,0.49877,0.497,0.50127,0.50323,0.50118,0.53087,0.54856,0.60811,1.12196,507.25426,flowering,fruitables
2795,plumtomatoes,25.44099,353.06218,7.63785,69.04731,19.74987,10.034,3.03728,0.19083,4.98312,0.50179,0.49779,0.49807,0.5017,0.50053,0.49965,0.49901,0.51657,0.292,0.66829,1.86007,627.48896,harvesting,fruitables
2796,plumtomatoes,24.67991,368.64832,8.2967,68.09685,22.1863,9.82772,2.96088,0.19217,5.0217,0.49851,0.49996,0.50035,0.50115,0.49986,0.49972,0.49795,0.48293,0.47386,0.67463,2.05956,494.31454,seeding,fruitables
2797,plumtomatoes,27.33175,347.95656,6.3682,71.05358,17.48937,9.77929,3.0355,0.20477,5.0011,0.49915,0.50034,0.49857,0.49896,0.49925,0.49843,0.50077,0.5055,0.57783,0.52353,2.02516,673.66805,vegetative,fruitables
2798,plumtomatoes,25.13344,344.25285,7.07899,65.4384,20.22216,9.92629,2.98027,0.17828,4.99407,0.50389,0.50061,0.50042,0.49943,0.50228,0.50183,0.49963,0.55183,0.47485,0.4563,2.20585,431.26358,flowering,fruitables
2799,plumtomatoes,24.0283,371.29713,7.30373,69.67171,19.27104,10.06029,2.99262,0.2017,5.01506,0.49659,0.50073,0.49954,0.49799,0.50116,0.49896,0.49819,0.50465,0.60438,0.69555,1.94886,635.57152,harvesting,fruitables
2800,plumtomatoes,24.56352,331.4117,6.67523,69.8562,21.68851,10.09,3.01321,0.20221,4.98028,0.50049,0.49997,0.50143,0.50158,0.50092,0.50208,0.49811,0.48282,0.62005,1.44137,1.62524,522.17231,seeding,fruitables
2801,plumtomatoes,22.51089,353.05688,8.70808,68.97284,20.1883,9.77183,2.999,0.19118,4.96995,0.49969,0.50194,0.49994,0.49889,0.50246,0.4994,0.50171,0.4993,0.72252,0.90675,2.62496,530.77718,vegetative,fruitables
2802,plumtomatoes,23.94419,341.3624,6.46776,79.3107,20.30519,9.92769,3.02378,0.20283,4.99521,0.49819,0.50112,0.50215,0.49921,0.50089,0.49707,0.50257,0.48994,0.61301,0.57501,0.37367,563.24366,flowering,fruitables
2803,plumtomatoes,25.23087,357.49736,7.10372,67.22728,17.30932,9.85862,2.98799,0.20064,5.01613,0.49962,0.5032,0.50024,0.50136,0.49969,0.50105,0.50383,0.51581,0.50087,0.61194,3.24756,559.8155,harvesting,fruitables
2804,plumtomatoes,23.76919,357.20458,7.99908,69.27995,19.76358,9.88979,3.00569,0.19524,5.00676,0.49737,0.50158,0.50153,0.50233,0.50127,0.49909,0.49747,0.53122,0.48017,0.33678,3.35967,673.01844,seeding,fruitables
2805,plumtomatoes,26.58299,354.15065,7.06276,70.25961,19.20385,9.82217,2.97924,0.22166,5.00409,0.49955,0.50042,0.49824,0.49905,0.50147,0.49996,0.50175,0.47025,0.46077,0.08882,3.02517,548.53049,vegetative,fruitables
2806,plumtomatoes,23.7027,350.61589,7.7874,68.39091,21.56386,10.30998,3.00084,0.20529,5.0453,0.49821,0.5011,0.49871,0.49938,0.49837,0.4983,0.50081,0.51514,0.57713,0.79456,1.34641,458.29053,flowering,fruitables
2807,plumtomatoes,25.72662,346.80529,6.60798,64.33737,19.61583,9.94741,3.01616,0.1996,5.05086,0.49897,0.49692,0.49852,0.50161,0.49665,0.50077,0.4989,0.45471,0.31424,0.99572,2.32535,667.00822,harvesting,fruitables
2808,plumtomatoes,24.77065,348.12756,6.56806,69.04135,19.67778,10.13219,3.03204,0.20818,4.99041,0.50118,0.5006,0.50046,0.49913,0.49991,0.50121,0.50051,0.47374,0.42634,0.84446,0.27304,649.72134,seeding,fruitables
2809,plumtomatoes,24.70898,341.75564,5.40783,72.90322,20.47038,9.79918,3.00978,0.19047,5.00623,0.49952,0.50125,0.49998,0.49901,0.49993,0.50049,0.50126,0.49648,0.47557,0.68165,3.12541,604.84371,vegetative,fruitables
2810,plumtomatoes,26.89657,353.29713,6.13033,69.17873,18.97551,9.86913,2.97506,0.23147,5.01803,0.50117,0.50084,0.50075,0.50104,0.49851,0.50002,0.50063,0.49554,0.37079,1.01298,1.30931,616.11698,flowering,fruitables
2811,plumtomatoes,25.20381,339.33404,7.12156,75.76865,21.84201,9.85164,3.00035,0.19162,4.99017,0.50054,0.5012,0.49958,0.50234,0.49856,0.49853,0.49854,0.50425,0.69263,0.91307,1.89597,468.42601,harvesting,fruitables
2812,plumtomatoes,26.68903,325.4652,7.49713,65.99594,20.48552,10.05219,2.98213,0.21468,4.98448,0.49724,0.49861,0.49971,0.50218,0.49954,0.50417,0.50226,0.47864,0.60014,0.41496,0.00882,480.79667,seeding,fruitables
2813,plumtomatoes,26.63781,345.27423,6.25864,75.50847,18.99809,10.02616,2.98226,0.18549,5.02178,0.49944,0.4954,0.49821,0.50189,0.49998,0.4998,0.50064,0.5017,0.65535,0.90438,3.59681,571.73583,vegetative,fruitables
2814,pointedgourd,25.81877,353.82557,8.27023,74.58704,19.72929,10.33099,3.00988,0.20533,4.97205,0.50083,0.49792,0.49838,0.502,0.50048,0.49744,0.50129,0.49655,0.31317,0.08596,0.10112,595.48305,flowering,fruitables
2815,pointedgourd,25.26564,340.68137,7.05667,66.36416,20.91268,10.01301,3.02857,0.20299,4.99917,0.50224,0.50048,0.49906,0.50073,0.50132,0.50142,0.49858,0.49902,0.53434,0.20586,0.93692,497.69354,harvesting,fruitables
2816,pointedgourd,25.22819,359.76177,6.2631,78.02275,19.83991,10.23806,2.995,0.19062,4.98618,0.50188,0.50112,0.50023,0.49906,0.49883,0.49939,0.49941,0.42785,0.56069,0.53935,2.22818,499.57621,seeding,fruitables
2817,pointedgourd,24.68064,352.92808,6.76444,65.09566,18.13882,9.84869,2.99477,0.18446,4.96625,0.49978,0.50234,0.4998,0.49957,0.50255,0.49906,0.50001,0.51372,0.61505,0.75964,2.33255,630.45383,vegetative,fruitables
2818,pointedgourd,25.82792,368.33042,6.84674,81.16331,18.90932,10.02597,2.99516,0.20042,4.97946,0.49943,0.50131,0.49811,0.50075,0.49986,0.50153,0.49903,0.4989,0.3422,1.2057,2.66169,514.79531,flowering,fruitables
2819,pointedgourd,23.94824,357.50651,6.94769,71.30754,21.47532,9.85861,3.00894,0.19448,5.00281,0.50226,0.49881,0.50052,0.50374,0.50045,0.50001,0.50069,0.49427,0.54463,0.36246,1.33704,605.56099,harvesting,fruitables
2820,pointedgourd,24.8457,361.54568,5.3703,64.49083,17.70142,10.15573,2.98376,0.20629,4.9714,0.49922,0.49747,0.4965,0.50172,0.49888,0.50154,0.4969,0.45776,0.53161,0.89149,1.07788,526.04156,seeding,fruitables
2821,pointedgourd,24.57747,363.72708,6.61814,68.44919,18.14139,9.93023,3.02362,0.17955,5.03608,0.49823,0.50044,0.49986,0.49983,0.50196,0.50206,0.50088,0.52813,0.66639,0.84317,1.94322,645.74038,vegetative,fruitables
2822,pointedgourd,26.21521,369.29948,9.11871,67.99322,20.93002,10.1271,2.97414,0.17987,4.99415,0.4988,0.49893,0.50074,0.50245,0.50174,0.49751,0.49932,0.49227,0.51846,0.56979,1.92909,566.17549,flowering,fruitables
2823,pointedgourd,25.86781,356.04012,6.87669,75.39073,21.6143,10.20557,2.99669,0.19451,5.00274,0.50057,0.50125,0.49924,0.49788,0.50193,0.50289,0.49757,0.52438,0.51584,0.02341,3.30613,718.86067,harvesting,fruitables
2824,pointedgourd,26.05956,337.66422,8.59012,77.34059,21.11497,9.9006,3.00255,0.21219,4.9977,0.50449,0.5007,0.49922,0.49913,0.49851,0.50213,0.50192,0.50373,0.45999,0.7335,2.18864,738.77057,seeding,fruitables
2825,pointedgourd,25.15966,336.36156,6.33878,71.78508,19.44176,9.80647,3.03165,0.1993,4.99526,0.49908,0.50077,0.50218,0.49973,0.50133,0.50208,0.49942,0.5131,0.30487,1.1613,2.11336,710.38681,vegetative,fruitables
2826,pointedgourd,23.74535,356.27604,7.43371,68.52106,20.0707,10.04994,2.96905,0.20191,4.96625,0.50214,0.50214,0.50085,0.49985,0.50046,0.50136,0.49787,0.5232,0.66474,0.42079,1.02051,540.40017,flowering,fruitables
2827,pointedgourd,25.26548,332.85213,9.09107,69.45304,23.31665,9.9644,2.9821,0.18695,5.01358,0.49691,0.49989,0.49881,0.50131,0.49989,0.4992,0.50211,0.50103,0.50752,1.09337,0.71995,462.10166,harvesting,fruitables
2828,pointedgourd,23.27289,355.64182,7.71952,71.87589,21.20833,10.30169,3.02557,0.19259,4.97048,0.50105,0.49996,0.49952,0.50121,0.50089,0.50228,0.49924,0.50722,0.61609,0.85165,1.90839,777.93617,seeding,fruitables
2829,pointedgourd,24.41527,343.1336,7.40676,72.36304,19.87562,9.71584,2.97784,0.20286,5.02374,0.49892,0.50061,0.49834,0.49664,0.49905,0.49807,0.4995,0.47762,0.53612,1.33204,1.63767,605.30358,vegetative,fruitables
2830,pointedgourd,24.76444,350.8768,8.3043,69.26553,19.75384,9.68407,2.9967,0.20152,5.008,0.49958,0.50077,0.5,0.49911,0.5,0.50036,0.49989,0.51763,0.62312,1.20986,1.66639,636.98922,flowering,fruitables
2831,pointedgourd,24.58025,351.65592,7.42823,73.02278,18.08047,9.90775,2.99894,0.18848,4.99918,0.4992,0.49702,0.5011,0.49916,0.50116,0.49756,0.49958,0.51463,0.52707,0.90058,3.08274,601.0142,harvesting,fruitables
2832,pointedgourd,25.91095,352.82818,6.14641,70.07972,19.47848,10.03535,2.97873,0.18975,4.98434,0.50144,0.50054,0.50004,0.49969,0.50017,0.50048,0.50079,0.51298,0.53073,0.58261,1.89867,508.2373,seeding,fruitables
2833,pointedgourd,24.52053,365.05561,7.58027,71.15225,19.31146,10.07248,2.99348,0.19236,4.95751,0.49681,0.50029,0.49595,0.49799,0.49913,0.49925,0.49761,0.44465,0.58045,0.49888,3.09902,672.7267,vegetative,fruitables
2834,pointedgourd,26.88023,350.28859,7.10322,70.1935,21.25475,9.95037,2.98053,0.20475,5.03242,0.49861,0.50109,0.50076,0.49997,0.49949,0.49859,0.50129,0.5297,0.6698,0.75868,2.29883,375.04437,flowering,fruitables
2835,potato,25.28899,342.16033,8.93216,78.58399,20.47209,10.08958,3.00796,0.20061,5.00828,0.50061,0.49936,0.49674,0.50101,0.50062,0.49957,0.49772,0.4825,0.35174,0.54249,3.98848,498.32451,harvesting,root_vegetable
2836,potato,24.80303,347.86239,6.24913,68.1558,21.47631,9.85401,3.00636,0.18156,5.01956,0.49996,0.50189,0.5001,0.50061,0.49964,0.50317,0.49889,0.51877,0.43945,0.61449,1.33078,400.17295,seeding,root_vegetable
2837,potato,25.28243,332.84719,6.67738,68.43506,20.78452,9.75195,3.0028,0.19821,5.02329,0.49832,0.50008,0.49736,0.49978,0.50067,0.49898,0.50062,0.4624,0.60777,0.12681,1.72803,547.62223,vegetative,root_vegetable
2838,potato,25.23672,354.21522,8.86968,76.20845,20.35283,9.93673,3.01401,0.19408,5.02559,0.50138,0.49885,0.49997,0.49749,0.499,0.5011,0.50125,0.50724,0.61639,0.87641,2.09011,276.07245,flowering,root_vegetable
2839,potato,26.06847,353.33828,7.18732,75.86837,19.86311,10.07664,3.02543,0.19719,4.98374,0.50051,0.50192,0.50049,0.49922,0.49852,0.49815,0.49998,0.53191,0.74101,0.52014,1.83141,432.70882,harvesting,root_vegetable
2840,potato,24.98497,347.87019,6.4138,75.729,18.11197,10.04655,2.99913,0.19854,5.01775,0.49845,0.49921,0.50005,0.50026,0.49829,0.50256,0.49861,0.47043,0.41006,0.77931,3.26843,480.71488,seeding,root_vegetable
2841,potato,25.5935,350.34583,7.49,69.4431,22.35456,10.01229,3.03466,0.1963,5.02879,0.49898,0.50035,0.49807,0.49729,0.49889,0.49638,0.50163,0.5137,0.58771,0.33141,0.59651,609.18016,vegetative,root_vegetable
2842,potato,24.86807,347.77899,7.33079,64.90221,19.05853,10.15213,3.0084,0.17178,5.01536,0.49984,0.5001,0.50368,0.50122,0.50153,0.49908,0.49923,0.51095,0.43344,0.75838,1.97817,510.93554,flowering,root_vegetable
2843,potato,25.65256,349.23697,7.71332,73.65898,22.87553,9.976,2.99408,0.22265,5.02261,0.4999,0.50224,0.49905,0.4999,0.4991,0.49744,0.49953,0.4805,0.55918,0.58123,2.85417,608.8658,harvesting,root_vegetable
2844,potato,23.72404,358.36934,8.58771,74.24643,19.88373,10.01212,3.01243,0.20126,4.99086,0.50138,0.49885,0.49917,0.49921,0.50209,0.50036,0.49762,0.48332,0.37347,0.49211,2.70175,564.86106,seeding,root_vegetable
2845,potato,25.33777,360.92722,6.79443,73.43463,19.02467,10.14784,2.98646,0.19178,5.00628,0.50197,0.49876,0.50051,0.50229,0.49856,0.49937,0.50058,0.55086,0.36878,0.6086,2.38465,810.26475,vegetative,root_vegetable
2846,potato,24.21983,336.00438,7.52113,73.21836,18.68572,10.17646,2.97226,0.17133,5.0329,0.49874,0.49898,0.50254,0.50035,0.50186,0.50336,0.50533,0.49445,0.56457,1.00943,2.62395,626.47819,flowering,root_vegetable
2847,potato,24.07635,358.76675,7.88126,72.13464,21.58956,9.70614,2.9658,0.2034,5.03701,0.50059,0.50221,0.4995,0.50144,0.50049,0.50004,0.5014,0.51386,0.54983,0.91744,3.04615,617.93542,harvesting,root_vegetable
2848,potato,27.00674,345.75536,7.41776,76.59529,19.26349,9.98299,3.01355,0.19712,5.00677,0.49937,0.49982,0.50068,0.49858,0.50064,0.50135,0.49973,0.49373,0.58505,0.39478,0.13741,640.8339,seeding,root_vegetable
2849,potato,25.85968,346.59192,7.50941,75.10613,18.93568,10.0402,2.96949,0.18767,4.95892,0.50063,0.49911,0.50277,0.50018,0.49954,0.49759,0.49891,0.49443,0.45871,0.93202,2.21756,417.16195,vegetative,root_vegetable
2850,potato,27.61193,357.73433,6.78488,69.15361,19.64057,10.02707,3.02668,0.22244,4.98231,0.50017,0.50097,0.49934,0.50011,0.49904,0.49988,0.49776,0.4972,0.62388,0.76089,1.83391,900,flowering,root_vegetable
2851,potato,25.84616,347.56505,7.13374,71.3897,20.13959,9.94307,2.96753,0.20882,4.94887,0.50018,0.50232,0.49973,0.50109,0.50023,0.49787,0.49909,0.51264,0.569,1.12256,1.09465,641.39749,harvesting,root_vegetable
2852,potato,25.02581,340.69518,6.52907,67.82632,21.80408,9.9677,2.99868,0.19133,5.03677,0.50125,0.49769,0.49859,0.50202,0.499,0.501,0.49914,0.51423,0.49651,0.30318,3.51218,454.9858,seeding,root_vegetable
2853,potato,24.39389,350.48993,7.52856,70.4072,17.90892,10.09767,3.02214,0.19748,5.00538,0.49851,0.49876,0.50053,0.50147,0.49858,0.4982,0.50092,0.49592,0.42408,0.95422,2.32799,481.52126,vegetative,root_vegetable
2854,potato,25.54747,335.63053,7.01426,73.04916,21.99661,9.78997,3.00366,0.1931,4.98477,0.50061,0.50043,0.50086,0.50035,0.49675,0.49904,0.49832,0.4952,0.50724,1.01016,1.34848,433.33311,flowering,root_vegetable
2855,potato,25.07025,360.0768,7.19212,72.53774,20.25205,10.01258,3.05394,0.19529,5.03317,0.50084,0.49998,0.49919,0.49995,0.4981,0.49897,0.49957,0.54021,0.53059,0.96709,2.54162,713.37204,harvesting,root_vegetable
2856,radicchio,26.42826,359.19504,7.32706,64.74535,18.24809,10.31299,2.99879,0.19615,4.96968,0.49977,0.50133,0.50173,0.50309,0.49736,0.49844,0.50215,0.5096,0.43045,0.57423,2.24493,569.12334,seeding,root_vegetable
2857,radicchio,24.24591,345.41102,8.20603,71.05968,19.07185,10.02655,2.99619,0.19653,4.97335,0.50032,0.50099,0.49718,0.49943,0.50181,0.50123,0.49898,0.47429,0.41622,1.0962,3.92676,584.69703,vegetative,root_vegetable
2858,radicchio,22.10868,353.62969,6.61394,75.40978,22.03926,10.00286,2.98695,0.19432,5.01605,0.49962,0.50088,0.50071,0.49761,0.50139,0.49998,0.50074,0.47733,0.39761,0.58768,3.2164,627.84822,flowering,root_vegetable
2859,radicchio,26.35968,358.26106,6.37133,69.71781,18.72944,10.24585,2.99007,0.20367,4.99531,0.50265,0.49981,0.502,0.50055,0.49798,0.49873,0.50065,0.46761,0.52586,0.4069,2.51241,484.26786,harvesting,root_vegetable
2860,radicchio,23.98369,348.40358,7.01284,73.05668,22.28345,10.03376,2.99206,0.18151,4.98015,0.50011,0.49959,0.50007,0.50094,0.49914,0.49769,0.50049,0.49819,0.47001,0.48522,2.71974,695.73898,seeding,root_vegetable
2861,radicchio,25.48362,341.25364,7.29613,71.27165,19.5716,9.82566,2.9945,0.21671,5.00096,0.49626,0.49818,0.49824,0.49805,0.50307,0.49776,0.49848,0.52085,0.53876,0.54229,3.80002,677.06402,vegetative,root_vegetable
2862,radicchio,25.532,358.75438,6.74053,70.53705,21.36578,9.98726,2.94962,0.21167,5.00479,0.50018,0.50275,0.49834,0.49939,0.49954,0.49873,0.50068,0.49403,0.46991,0.44734,1.87793,468.18526,flowering,root_vegetable
2863,radicchio,23.75184,350.02719,6.53366,76.40529,20.81416,10.07603,2.9825,0.1988,4.96429,0.49972,0.49919,0.4999,0.50102,0.49932,0.49873,0.50295,0.51996,0.45896,0.48791,0.02671,403.39151,harvesting,root_vegetable
2864,radicchio,25.11618,345.30456,6.24937,76.40492,18.07899,9.92527,2.99338,0.20056,4.97831,0.50244,0.50065,0.50136,0.50167,0.50085,0.49898,0.50121,0.46874,0.50452,0.38634,1.50302,751.50372,seeding,root_vegetable
2865,radicchio,26.34531,358.61268,6.72254,69.72216,18.66826,9.83578,2.99454,0.18478,4.97873,0.49776,0.4975,0.49941,0.49869,0.5001,0.50058,0.50363,0.50045,0.4796,0.64149,1.80604,530.40175,vegetative,root_vegetable
2866,radicchio,23.50531,357.77002,7.14188,75.51513,20.14506,10.0264,2.9957,0.20675,5.01155,0.49913,0.50245,0.49888,0.49939,0.49916,0.49993,0.49937,0.52128,0.62393,0.89329,3.99979,545.72475,flowering,root_vegetable
2867,radicchio,24.45085,338.13127,7.48373,75.56941,20.71791,9.72367,2.99024,0.20985,5.05631,0.50119,0.50095,0.501,0.49651,0.50552,0.49954,0.50089,0.48939,0.68723,0.81957,2.47926,477.45094,harvesting,root_vegetable
2868,radicchio,24.13293,339.82294,6.38857,73.33306,20.80458,10.35408,2.99154,0.19116,5.01214,0.50115,0.50027,0.50366,0.49983,0.49689,0.49898,0.50259,0.53969,0.43864,0.62365,2.04692,762.88324,seeding,root_vegetable
2869,radicchio,25.01265,351.98576,7.09849,65.43989,18.55373,9.9547,3.03382,0.17781,4.98498,0.50121,0.49999,0.50047,0.50014,0.49957,0.49679,0.49942,0.53215,0.44595,0.6329,2.51316,510.78162,vegetative,root_vegetable
2870,radicchio,25.27015,333.3696,5.99334,70.23192,19.44648,10.00927,3.00395,0.21353,5.00117,0.4993,0.50165,0.49886,0.50084,0.50079,0.50148,0.50055,0.49708,0.39228,0.87166,2.56705,553.80696,flowering,root_vegetable
2871,radicchio,26.89398,343.48927,6.98975,75.81646,20.28643,9.9912,2.99829,0.2133,5.00067,0.50123,0.50067,0.49931,0.501,0.49833,0.50175,0.49967,0.48032,0.52873,0.30988,0.26399,434.43528,harvesting,root_vegetable
2872,radicchio,24.23554,337.99321,7.69778,71.05936,17.51231,10.1162,3.00942,0.20948,5.0235,0.50044,0.50056,0.49851,0.50047,0.49783,0.49967,0.50031,0.49428,0.46496,0.88139,1.2942,475.34699,seeding,root_vegetable
2873,radicchio,27.09728,356.36133,7.6054,68.72993,21.10788,10.28442,3.01326,0.20634,4.98077,0.50095,0.50077,0.50147,0.50138,0.49833,0.50033,0.49721,0.5159,0.42167,0.86011,2.6867,625.80883,vegetative,root_vegetable
2874,radicchio,27.90291,343.92379,7.31049,72.32218,19.00026,10.04544,2.98062,0.18966,5.0196,0.49893,0.50095,0.50191,0.50122,0.49922,0.50056,0.49771,0.50207,0.68285,0.60484,1.36247,339.3742,flowering,root_vegetable
2875,radicchio,25.95728,353.96048,7.46027,75.39483,19.82839,10.17415,3.00724,0.19662,5.03328,0.49908,0.5008,0.50127,0.49808,0.50155,0.49975,0.49867,0.55397,0.39185,0.77725,2.98993,506.68435,harvesting,root_vegetable
2876,radicchio,24.35975,346.5887,6.9257,70.03087,17.2049,10.1989,2.99706,0.20525,5.02295,0.49927,0.50082,0.50353,0.50149,0.50125,0.50169,0.49808,0.51212,0.38264,0.30545,0.46957,548.5085,seeding,root_vegetable
2877,radish,24.82057,344.28331,6.34546,65.54848,22.64629,10.19667,2.99047,0.17904,4.98585,0.50023,0.49906,0.49913,0.5026,0.49592,0.50001,0.5005,0.47553,0.58697,0.52002,2.10383,719.98532,vegetative,cruciferous_vegetables
2878,radish,27.21634,345.49398,6.2662,69.37828,20.64916,9.97042,3.01254,0.16887,5.02666,0.49943,0.49812,0.5004,0.5019,0.50122,0.50249,0.49935,0.50019,0.70116,0.93427,1.30347,378.06011,flowering,cruciferous_vegetables
2879,radish,25.09452,334.92705,7.33253,79.57459,20.84746,9.77565,3.02481,0.20291,5.00763,0.50039,0.50196,0.49874,0.49889,0.50157,0.50126,0.49956,0.50663,0.67044,1.3056,1.80449,416.56331,harvesting,cruciferous_vegetables
